"","peiid","phiid","hzname","genhz","hzdept","hzdepb","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","stickiness","plasticity","ksatpedon","texture_class","d_r","d_g","d_b","d_hue","d_value","d_chroma","d_sigma","m_r","m_g","m_b","m_hue","m_value","m_chroma","m_sigma","moist_soil_color","dry_soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent","soil_color","hzID"
"477","533889","2374341","BAt",NA,8,25,NA,NA,NA,0,"CL","cl",NA,6.40000009536743,NA,"UCD04341","slightly hard","slightly sticky","slightly plastic",NA,"cl",0.458658605024561,0.216970318311198,0,"5YR",3,8,NA,0.404700241503793,0.243020242581879,0.183679862797982,"2.5YR",3,4,NA,"#673E2F","#753700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#673E2F","483"
"478","533889","2374342","Bt",NA,25,61,NA,NA,NA,15,"GR-CL","cl",NA,6.59999990463257,NA,"UCD04342","slightly hard","slightly sticky","slightly plastic",NA,"cl",0.430972915471642,0.232768985538604,0.0977102821631892,"5YR",3,6,NA,0.404700241503793,0.243020242581879,0.183679862797982,"2.5YR",3,4,NA,"#673E2F","#6E3B19",0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#673E2F","484"
"479","533889","2374343","Cr",NA,61,76,NA,NA,NA,0,NA,NA,NA,6.5,NA,"UCD04343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"485"
"480","542093","2419067","A","A",0,8,15,51,34,5,"SIL","sil",NA,NA,"none",NA,"slightly hard","slightly sticky","slightly plastic",NA,"sil",NA,NA,NA,NA,NA,NA,NA,0.394032442108504,0.249997746269133,0.166826692137077,"5YR",3,4,NA,"#64402B",NA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#64402B","486"
"481","542093","2419068","Bt1","Bt1",8,32,20,35,45,5,"L","l",NA,NA,"none",NA,"moderately hard","moderately sticky","moderately plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840",NA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","487"
"482","542093","2419069","Bt2","Bt2",32,56,21,34,45,35,"CNV-L","l",NA,NA,"none",NA,"moderately hard","moderately sticky","moderately plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840",NA,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","488"
"483","542093","2419070","Cr","Cr",56,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"489"
"484","542095","2419078","A","A",0,9,15,NA,NA,5,"GR-L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728",NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","490"
"485","542095","2419079","Bt1","Bt1",9,31,20,NA,NA,5,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840",NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","491"
"486","542095","2419080","Bt2","Bt2",31,60,22,NA,NA,50,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.394032442108504,0.249997746269133,0.166826692137077,"5YR",3,4,NA,"#64402B",NA,0,10,0,0,0,0,0,0,0,40,0,0,0,0,0,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"#64402B","492"
"487","542095","2419082","Bt3","Bt2",60,81,10,NA,NA,10,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,0.651690566604579,0.432094659694293,0.276238863034852,"5YR",5,6,NA,"#A66E46",NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A66E46","493"
"488","542095","2419083","Bt4","Bt2",81,90,27,NA,NA,40,"GR-CL","cl",NA,NA,NA,NA,NA,NA,NA,NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.651690566604579,0.432094659694293,0.276238863034852,"5YR",5,6,NA,"#A66E46",NA,0,20,0,0,0,0,0,0,10,10,0,0,0,0,0,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A66E46","494"
"489","542095","2419081","Cr","Cr",90,115,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"495"
"490","542125","2419220","A","A",0,11,16,54,30,2,"SIL","sil",NA,NA,NA,NA,"moderately hard","moderately sticky","slightly plastic",NA,"sil",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,"#7E5A3B","#B38E6E",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7E5A3B","496"
"491","542125","2419221","Bt1","Bt1",11,35,22,48,30,2,"SIL","sil",NA,NA,NA,NA,"hard","moderately sticky","moderately plastic",NA,"sil",0.709098896682575,0.552367117726677,0.448618386225263,"5YR",6,4,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840","#B58D72",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","497"
"492","542125","2419222","Bt2","Bt2",35,48,25,45,30,2,"L","l",NA,NA,NA,NA,"hard","moderately sticky","moderately plastic",NA,"l",0.759709917687259,0.535518985781698,0.373617113895021,"5YR",6,6,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840","#C2895F",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","498"
"493","542125","2419223","Bt3","Bt3",48,65,30,35,35,30,"GR-CL","cl",NA,NA,NA,NA,"hard","moderately sticky","moderately plastic",NA,"cl",0.709098896682575,0.552367117726677,0.448618386225263,"5YR",6,4,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840","#B58D72",0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","499"
"494","542125","2419224","BCt","Bt3",65,78,22,38,40,85,"GRX-L","l",NA,NA,NA,NA,NA,"moderately sticky","slightly plastic",NA,"l",0.716748875782764,0.547349432711312,0.469404390103891,"2.5YR",6,4,NA,0.511091705672029,0.340428718000798,0.271378477936067,"2.5YR",4,4,NA,"#825745","#B78C78",0,60,0,0,0,0,0,0,25,0,0,0,0,0,0,60,85,0,0,0,0,0,0,0,0,0,0,0,0,0,"#825745","500"
"495","542125","2419225","Cd","Cr",78,93,19,41,40,0,"GR-L","l",NA,NA,NA,NA,NA,"moderately sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"501"
"496","542129","2419242","Oi","Oi",0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"502"
"497","542129","2419243","A1","A",1,13,18,42,40,0,"L","l",NA,6.80000019073486,NA,NA,"moderately hard","slightly sticky","slightly plastic",NA,"l",NA,NA,NA,"7.5YR",NA,NA,NA,NA,NA,NA,"7.5YR",NA,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"503"
"498","542129","2419244","A2","A",13,32,20,40,40,0,"L","l",NA,6.5,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.637312000683057,0.440849295810215,0.248469983097938,"7.5YR",5,6,NA,0.382702209935083,0.256739122625714,0.150693611746242,"7.5YR",3,4,NA,"#624126","#A3703F",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#624126","504"
"499","542129","2419245","Bt1","Bt1",32,60,30,35,35,0,"CL","cl",NA,6.5,NA,NA,"hard","slightly sticky","slightly plastic",NA,"cl",0.651690566604579,0.432094659694293,0.276238863034852,"5YR",5,6,NA,0.540971684161612,0.330593022989956,0.185293266355343,"5YR",4,6,NA,"#8A542F","#A66E46",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#8A542F","505"
"500","542129","2419246","Bt2","Bt2",60,77,36,34,30,0,"CL","cl",NA,6.5,NA,NA,"very hard","moderately sticky","moderately plastic",NA,"cl",0.759709917687259,0.535518985781698,0.373617113895021,"5YR",6,6,NA,0.540971684161612,0.330593022989956,0.185293266355343,"5YR",4,6,NA,"#8A542F","#C2895F",0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#8A542F","506"
"501","542129","2419247","Bt3","Bt3",77,97,33,37,30,0,"PGR-CL","cl",NA,6.80000019073486,NA,NA,"very hard","moderately sticky","moderately plastic",NA,"cl",0.759709917687259,0.535518985781698,0.373617113895021,"5YR",6,6,NA,0.540971684161612,0.330593022989956,0.185293266355343,"5YR",4,6,NA,"#8A542F","#C2895F",0,5,0,0,0,0,0,0,15,5,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"#8A542F","507"
"502","542129","2419248","BCt","Bt3",97,148,32,38,30,0,"PGRV-CL","cl",NA,NA,NA,NA,"very hard","slightly sticky","slightly plastic",NA,"cl",0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840","#9A7359",0,5,0,0,0,0,0,0,25,10,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","508"
"503","542130","2419249","Oi",NA,0,1,NA,NA,NA,0,"SPM",NA,"spm",NA,NA,NA,NA,NA,NA,NA,"spm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"509"
"504","542130","2419250","A","A",1,13,22,38,40,4,"L","l",NA,7,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"l",0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,0.364281351161047,0.263069585736217,0.184572315825368,"7.5YR",3,3,NA,"#5D432F","#7E5A3B",0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5D432F","510"
"505","542130","2419251","BAt","A",13,19,28,32,40,66,"GRX-L","l",NA,7,NA,NA,"moderately hard","moderately sticky","slightly plastic",NA,"l",0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,0.372404901317465,0.258460549285024,0.196488873610175,"5YR",3,3,NA,"#5F4232","#805840",0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5F4232","511"
"506","542130","2419252","Bt1","Bt1",19,35,37,28,35,20,"GR-CL","cl",NA,7,NA,NA,"moderately hard","moderately sticky","moderately plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.478992036156709,0.354581735026589,0.282167032877258,"5YR",4,3,NA,"#7A5A48",NA,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7A5A48","512"
"507","542130","2419253","Bt2","Bt2",35,54,32,33,35,18,"PGR-CL","cl",NA,7,NA,NA,"very hard","moderately sticky","moderately plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.478992036156709,0.354581735026589,0.282167032877258,"5YR",4,3,NA,"#7A5A48",NA,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7A5A48","513"
"508","542130","2419254","BCt","BCt",54,70,22,43,35,95,"GRX-L","l",NA,7,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,0.511091705672029,0.340428718000798,0.271378477936067,"2.5YR",4,4,NA,"#825745",NA,0,65,0,0,0,0,0,0,30,0,0,0,0,0,0,65,95,0,0,0,0,0,0,0,0,0,0,0,0,0,"#825745","514"
"509","542130","2419255","R","R",70,75,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"515"
"510","542131","2419256","A","A",0,6,18,42,40,3,"L","l",NA,6.5,NA,NA,"moderately hard","slightly sticky","slightly plastic",NA,"l",0.700098196975492,0.55750562253584,0.430767246056536,"7.5YR",6,4,NA,0.594727164999519,0.454786398665666,0.332512492971081,"7.5YR",5,4,NA,"#987455","#B38E6E",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"#987455","516"
"511","542131","2419257","Bt1","Bt1",6,28,24,36,40,3,"L","l",NA,7,NA,NA,"hard","moderately sticky","slightly plastic",NA,"l",0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,0.394032442108504,0.249997746269133,0.166826692137077,"5YR",3,4,NA,"#64402B","#9A7359",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"#64402B","517"
"512","542131","2419258","Bt2","Bt2",28,52,37,23,40,13,"CL","cl",NA,7,NA,NA,"hard","moderately sticky","moderately plastic",NA,"cl",0.603281399550444,0.449763382296522,0.349932248501304,"5YR",5,4,NA,0.394032442108504,0.249997746269133,0.166826692137077,"5YR",3,4,NA,"#64402B","#9A7359",0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"#64402B","518"
"513","542131","2419259","BCt","BCt",52,72,34,26,40,75,"GRX-CL","cl",NA,7,NA,NA,"hard","moderately sticky","moderately plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.502631410365579,0.346240136796946,0.249955583871559,"5YR",4,4,NA,"#805840",NA,0,60,0,0,0,0,0,0,15,0,0,0,0,0,0,60,75,0,0,0,0,0,0,0,0,0,0,0,0,0,"#805840","519"
"514","542131","2419260","Cr","Cr",72,90,15,25,60,0,"BR",NA,"br",7,NA,NA,"moderately hard","slightly sticky","slightly plastic",NA,"br",0.722415226994936,0.555720920397917,0.317003187852312,"10YR",6,6,NA,0.504304026655574,0.351893664615631,0.130120102552862,"10YR",4,6,NA,"#815A21","#B88E51",0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,"#815A21","520"
"515","542153","2419363","A","A",0,5,16,47,37,3,"L","l",NA,6.40000009536743,NA,NA,"soft","slightly sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"521"
"516","542153","2419364","Bt1","Bt1",5,37,19,51,30,28,"CB-SIL","sil",NA,6.19999980926514,NA,NA,"slightly hard","slightly sticky","slightly plastic",NA,"sil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,15,0,0,0,0,0,0,10,0,0,0,0,0,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"522"
"517","542153","2419365","Bt2","Bt2",37,62,25,47,28,40,"CB-L","l",NA,6.19999980926514,NA,NA,"moderately hard","moderately sticky","slightly plastic",NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,10,0,0,0,0,0,0,25,0,0,0,0,0,15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"523"
"518","542153","2419366","Cr","Cr",62,71,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"524"
"519","542154","2419367","A","A",0,8,14,47,39,0,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"525"
"520","542154","2419368","Bt1","Bt1",8,47,17,45,38,0,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"526"
"521","542154","2419369","Bt2","Bt2",47,73,18,50,32,0,"L","l",NA,NA,NA,NA,NA,NA,NA,NA,"l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"527"
"522","542154","2419370","Cr","Cr",73,98,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"528"
"523","620521","2865788","A","A",0,2,12,48,40,10,"L","l",NA,NA,NA,NA,"soft","slightly sticky","nonplastic",NA,"l",0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,0.352033711227964,0.269047553438869,0.174457804989591,"10YR",3,3,NA,"#5A452C","#947650",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5A452C","529"
"524","620521","2865789","Bt1","Bt1",2,12,25,34,41,20,"GR-L","l",NA,NA,NA,NA,"soft","moderately sticky","slightly plastic",NA,"l",0.637312000683057,0.440849295810215,0.248469983097938,"7.5YR",5,6,NA,0.382702209935083,0.256739122625714,0.150693611746242,"7.5YR",3,4,NA,"#624126","#A3703F",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#624126","530"
"525","620521","2865790","Bt2","Bt2",12,35,25,40,35,10,"L","l",NA,NA,NA,NA,"slightly hard","moderately sticky","slightly plastic",NA,"l",0.74407174294877,0.544468661667761,0.347545846367001,"7.5YR",6,6,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728","#BE8B59",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","531"
"526","620521","2865791","Bt3","Bt2",35,50,27,48,25,65,"GRX-CL","cl",NA,NA,NA,NA,"slightly hard","moderately sticky","moderately plastic",NA,"cl",0.74407174294877,0.544468661667761,0.347545846367001,"7.5YR",6,6,NA,0.637312000683057,0.440849295810215,0.248469983097938,"7.5YR",5,6,NA,"#A3703F","#BE8B59",0,50,15,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,"#A3703F","532"
"527","620521","2865792","2Bt4","Bt2",50,68,48,32,20,5,"C","c",NA,NA,NA,NA,"hard","nonsticky","very plastic",NA,"c",0.492390943618931,0.352334011287413,0.231332849659204,"7.5YR",4,4,NA,0.525205461861359,0.340436997876344,0.157849232456166,"7.5YR",4,6,NA,"#865728","#7E5A3B",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"#865728","533"
"528","620521","2865793","2Crt","Cr",68,85,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"534"
"529","620521","2865794","2R","R",85,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"535"
"530","620522","2865795","A","A",0,3,15,60,25,8,"SIL","sil",NA,NA,NA,NA,"soft","slightly sticky","slightly plastic",NA,"sil",NA,NA,NA,NA,NA,NA,NA,0.394032442108504,0.249997746269133,0.166826692137077,"5YR",3,4,NA,"#64402B",NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"#64402B","536"
"531","620522","2865796","Bt1","Bt1",3,18,20,55,25,8,"SIL","sil",NA,NA,NA,NA,"moderately hard","slightly sticky","moderately plastic",NA,"sil",NA,NA,NA,NA,NA,NA,NA,0.404700241503793,0.243020242581879,0.183679862797982,"2.5YR",3,4,NA,"#673E2F",NA,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"#673E2F","537"
"532","620522","2865797","Bt2","Bt2",18,50,33,52,15,20,"ST-SICL","sicl",NA,6.30000019073486,NA,NA,"moderately hard","moderately sticky","very plastic",NA,"sicl",NA,NA,NA,NA,NA,NA,NA,0.446891547602388,0.220616206211562,0.127941743009331,"2.5YR",3,6,NA,"#723821",NA,0,8,2,10,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"#723821","538"
"533","620522","2865798","2Bt3","Bt2",50,66,35,40,25,27,"CB-CL","cl",NA,NA,NA,NA,"very hard","slightly sticky","very plastic",NA,"cl",NA,NA,NA,NA,NA,NA,NA,0.53314,0.33559,0.17179,"7.5YR",4,6,0.0170379302729188,"#88562C",NA,0,15,10,2,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"#88562C","539"
"534","620522","2865799","2Bt4","Bt2",66,80,42,33,25,27,"CB-C","c",NA,NA,NA,NA,"very hard","nonsticky","very plastic",NA,"c",NA,NA,NA,NA,NA,NA,NA,0.7038,0.56068,0.36409,"10YR",6,5,0.000274003107535742,"#B38F5D",NA,0,15,10,2,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"#B38F5D","540"
"535","620522","2865800","R","R",80,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"541"
"536","620523","2865801","A","A",0,5,16,29,55,12,"SL","sl",NA,NA,NA,NA,"slightly hard","nonsticky","slightly plastic",NA,"sl",0.558967481097911,0.467335030780233,0.35663875229451,"10YR",5,3,NA,0.352033711227964,0.269047553438869,0.174457804989591,"10YR",3,3,NA,"#5A452C","#8F775B",0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5A452C","542"
"537","620523","2865802","BA","A",5,15,16,29,55,15,"GR-SL","sl",NA,NA,NA,NA,"very hard","nonsticky","slightly plastic",NA,"sl",0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,0.367906292327643,0.264450706002891,0.136483520020081,"10YR",3,4,NA,"#5E4323","#947650",0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5E4323","543"
"538","620523","2865803","Bt1","Bt1",15,40,20,35,45,36,"CBV-L","l",NA,NA,NA,NA,"moderately hard","slightly sticky","moderately plastic",NA,"l",0.580112948378542,0.4622332887856,0.312595938398295,"10YR",5,4,NA,0.367906292327643,0.264450706002891,0.136483520020081,"10YR",3,4,NA,"#5E4323","#947650",0,15,20,1,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,"#5E4323","544"
"539","620523","2865804","Bt2","Bt2",40,57,20,35,45,45,"CBV-L","l",NA,NA,NA,NA,"moderately hard","slightly sticky","very plastic",NA,"l",0.661720463051364,0.57050450034118,0.453428968264025,"10YR",6,3,NA,0.47656989417364,0.360386968759021,0.214380265762959,"10YR",4,4,NA,"#7A5C37","#A99174",0,15,25,5,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,"#7A5C37","545"
"540","620523","2865805","Rt","R",57,200,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"546"
